username,title,year,rating,film_slug,tmdb_id
jay,"Salò, or the 120 Days of Sodom",,7,salo-or-the-120-days-of-sodom,
jay,One Flew Over the Cuckoo's Nest,,8,one-flew-over-the-cuckoos-nest,
jay,Dog Day Afternoon,,9,dog-day-afternoon,
jay,The Rocky Horror Picture Show,,8,the-rocky-horror-picture-show,
jay,Picnic at Hanging Rock,,8,picnic-at-hanging-rock,
jay,Jaws,,8,jaws,
jay,The Amusement Park,,7,the-amusement-park,
jay,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",,8,jeanne-dielman-23-quai-du-commerce-1080-bruxelles,
jay,Shivers,,5,shivers,
jay,Monty Python and the Holy Grail,,7,monty-python-and-the-holy-grail,
jay,The Godfather Part II,,9,the-godfather-part-ii,
jay,A Woman Under the Influence,,9,a-woman-under-the-influence,
jay,Italianamerican,,8,italianamerican,
jay,Death Wish,,5,death-wish,
jay,The Conversation,,9,the-conversation,
jay,Penda's Fen,,6,pendas-fen,
jay,Zardoz,,4,zardoz,
jay,The Exorcist,,8,the-exorcist,
jay,The Wicker Man,,9,the-wicker-man,
jay,Serpico,,8,serpico,
jay,Badlands,,7,badlands,
jay,Don't Look Now,,8,dont-look-now,
jay,Mean Streets,,6,mean-streets,
jay,American Graffiti,,7,american-graffiti,
jay,Omer the Tourist in Star Trek,,6,omer-the-tourist-in-star-trek,
jay,Deliverance,,6,deliverance,
jay,Pink Flamingos,,8,pink-flamingos,
jay,The Godfather,,9,the-godfather,
jay,Cabaret,,9,cabaret,
jay,A Clockwork Orange,,9,a-clockwork-orange,
jay,The French Connection,,8,the-french-connection,
jay,The Devils,,9,the-devils,
jay,Wake in Fright,,9,wake-in-fright,
jay,Get Carter,,8,get-carter,
jay,"They Shoot Horses, Don't They?",,8,they-shoot-horses-dont-they,
jay,Kes,,8,kes,
jay,Women in Love,,9,women-in-love,
jay,Midnight Cowboy,,9,midnight-cowboy,
jay,The Swimming Pool,,6,the-swimming-pool,
jay,Chitty Chitty Bang Bang,,7,chitty-chitty-bang-bang,
jay,Rosemary's Baby,,9,rosemarys-baby,
jay,Boom!,1968.0,6,boom-1968,
jay,2001: A Space Odyssey,,9,2001-a-space-odyssey,
jay,The Graduate,,8,the-graduate,
jay,Blow-Up,,6,blow-up,
jay,Persona,,8,persona,
jay,The Umbrellas of Cherbourg,,8,the-umbrellas-of-cherbourg,
jay,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,,8,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,
jay,The Birds,,8,the-birds,
jay,Cléo from 5 to 7,,8,cleo-from-5-to-7,
jay,Psycho,,9,psycho,
jay,The Apartment,,9,the-apartment,
jay,North by Northwest,,8,north-by-northwest,
jay,Good Morning,,8,good-morning,
jay,Some Like It Hot,,8,some-like-it-hot,
jay,Vertigo,,8,vertigo,
jay,12 Angry Men,,9,12-angry-men,
jay,A Star Is Born,1954.0,8,a-star-is-born-1954,
jay,Rear Window,,9,rear-window,
jay,Dial M for Murder,,8,dial-m-for-murder,
jay,A Streetcar Named Desire,,8,a-streetcar-named-desire,
jay,Sunset Boulevard,,8,sunset-boulevard,
jay,The Red Shoes,,8,the-red-shoes,
jay,Rope,,8,rope,
jay,It's a Wonderful Life,,9,its-a-wonderful-life,
jay,I Know Where I'm Going!,,8,i-know-where-im-going,
jay,Nosferatu,,8,nosferatu,
kurstboy,The Naked Gun,,8,the-naked-gun,
kurstboy,Superman,2025.0,4,superman-2025,
kurstboy,F1,,7,f1,
kurstboy,Elio,,7,elio,
kurstboy,Materialists,,7,materialists,
kurstboy,How to Train Your Dragon,2025.0,5,how-to-train-your-dragon-2025,
kurstboy,Sentimental Value,2025.0,9,sentimental-value-2025,
kurstboy,The History of Sound,,4,the-history-of-sound,
kurstboy,Romería,,8,romeria,
kurstboy,It Was Just an Accident,,9,it-was-just-an-accident,
kurstboy,Highest 2 Lowest,,7,highest-2-lowest,
kurstboy,Alpha,,6,alpha-2025-1,
kurstboy,Pillion,2025.0,8,pillion-2025,
kurstboy,Exit 8,,7,exit-8,
kurstboy,The Love That Remains,,8,the-love-that-remains,
kurstboy,The Phoenician Scheme,,7,the-phoenician-scheme,
kurstboy,Dangerous Animals,,6,dangerous-animals,
kurstboy,Urchin,2025.0,8,urchin-2025,
kurstboy,Renoir,2025.0,6,renoir-2025,
kurstboy,Die My Love,,9,die-my-love,
kurstboy,Nouvelle Vague,2025.0,7,nouvelle-vague-2025,
kurstboy,Arco,,7,arco,
kurstboy,Eddington,,8,eddington,
kurstboy,Left-Handed Girl,,7,left-handed-girl,
kurstboy,Sound of Falling,,8,sound-of-falling,
kurstboy,Mission: Impossible – The Final Reckoning,,6,mission-impossible-the-final-reckoning,
kurstboy,Thunderbolts*,,7,thunderbolts,
kurstboy,Sinners,2025.0,9,sinners-2025,
kurstboy,The Amateur,2025.0,5,the-amateur-2025,
kurstboy,A Minecraft Movie,,3,a-minecraft-movie,
kurstboy,Adolescence,2025.0,8,adolescence-2025,
kurstboy,Warfare,,5,warfare,
kurstboy,Black Bag,2025.0,8,black-bag-2025,
kurstboy,The Monkey,2025.0,4,the-monkey-2025,
kurstboy,Mickey 17,,8,mickey-17,
kurstboy,Opus,2025.0,3,opus-2025,
kurstboy,A Complete Unknown,,7,a-complete-unknown,
kurstboy,Wallace & Gromit: Vengeance Most Fowl,,7,wallace-gromit-vengeance-most-fowl,
kurstboy,The Six Triple Eight,2024.0,4,the-six-triple-eight-2024,
kurstboy,Carry-On,2024.0,6,carry-on-2024,
kurstboy,Nosferatu,2024.0,7,nosferatu-2024,
kurstboy,Wicked,2024.0,6,wicked-2024,
kurstboy,Red One,,1,red-one,
kurstboy,Juror #2,,7,juror-2,
kurstboy,Gladiator II,,6,gladiator-ii,
kurstboy,Blitz,2024.0,5,blitz-2024,
kurstboy,Death by Numbers,,7,death-by-numbers,
kurstboy,Friendship,2024.0,8,friendship-2024,
kurstboy,Heretic,2024.0,6,heretic-2024,
kurstboy,The Wild Robot,,8,the-wild-robot,
kurstboy,Elton John: Never Too Late,,5,elton-john-never-too-late,
kurstboy,Joker: Folie à Deux,,4,joker-folie-a-deux,
kurstboy,Queer,2024.0,8,queer-2024,
kurstboy,The Room Next Door,2024.0,8,the-room-next-door-2024,
kurstboy,I'm Still Here,2024.0,8,im-still-here-2024,
kurstboy,The Brutalist,,9,the-brutalist,
kurstboy,Wolfs,,4,wolfs,
kurstboy,Martha,2024.0,5,martha-2024,
kurstboy,Saturday Night,2024.0,6,saturday-night-2024,
kurstboy,Better Man,2024.0,8,better-man-2024,
kurstboy,Babygirl,2024.0,8,babygirl-2024,
kurstboy,Conclave,,8,conclave,
kurstboy,Nickel Boys,,10,nickel-boys,
kurstboy,Kill the Jockey,,8,kill-the-jockey,
kurstboy,Maria,2024.0,5,maria-2024,
kurstboy,September 5,,6,september-5,
kurstboy,Beetlejuice Beetlejuice,,7,beetlejuice-beetlejuice,
kurstboy,Alien: Romulus,,7,alien-romulus,
kurstboy,The Code,2024.0,8,the-code-2024,
kurstboy,Trap,2024.0,8,trap-2024,
kurstboy,Twisters,,7,twisters,
kurstboy,Longlegs,,8,longlegs,
kurstboy,A Quiet Place: Day One,,4,a-quiet-place-day-one,
kurstboy,MaXXXine,,4,maxxxine,
kurstboy,Instruments of a Beating Heart,,8,instruments-of-a-beating-heart,
kurstboy,Memoir of a Snail,,6,memoir-of-a-snail,
kurstboy,Inside Out 2,2024.0,7,inside-out-2-2024,
kurstboy,Anuja,,6,anuja,
kurstboy,Boys Go to Jupiter,,9,boys-go-to-jupiter,
kurstboy,The Man Who Could Not Remain Silent,,9,the-man-who-could-not-remain-silent,
kurstboy,The Seed of the Sacred Fig,,8,the-seed-of-the-sacred-fig,
kurstboy,Flow,2024.0,8,flow-2024,
kurstboy,Anora,,9,anora,
kurstboy,The Apprentice,2024.0,7,the-apprentice-2024,
kurstboy,Eephus,,8,eephus,
kurstboy,The Substance,,8,the-substance,
kurstboy,Emilia Pérez,,4,emilia-perez,
kurstboy,Universal Language,,8,universal-language,
kurstboy,The Balconettes,,6,the-balconettes,
kurstboy,Rumours,2024.0,7,rumours-2024,
kurstboy,"Oh, Canada",,7,oh-canada,
kurstboy,Christmas Eve in Miller’s Point,,8,christmas-eve-in-millers-point,
kurstboy,Kinds of Kindness,,8,kinds-of-kindness,
kurstboy,Bird,2024.0,9,bird-2024,
kurstboy,Megalopolis,2024.0,7,megalopolis-2024,
kurstboy,The Girl with the Needle,,8,the-girl-with-the-needle,
kurstboy,Wild Diamond,,6,wild-diamond,
kurstboy,Simon of the Mountain,,5,simon-of-the-mountain,
kurstboy,The Second Act,,5,the-second-act,
kurstboy,Furiosa: A Mad Max Saga,,8,furiosa-a-mad-max-saga,
kurstboy,Kingdom of the Planet of the Apes,,7,kingdom-of-the-planet-of-the-apes,
kurstboy,Rap World,,8,rap-world,
kurstboy,Ripley,,9,ripley,
kurstboy,STEVE! (martin) a documentary in 2 pieces,2024.0,7,steve-2024,
kurstboy,Challengers,,10,challengers,
kurstboy,Godzilla × Kong: The New Empire,,5,godzilla-kong-the-new-empire,
kurstboy,My First Film,2024.0,7,my-first-film-2024,
kurstboy,Civil War,2024.0,6,civil-war-2024,
kurstboy,The Fall Guy,2024.0,7,the-fall-guy-2024,
kurstboy,Immaculate,2024.0,6,immaculate-2024,
kurstboy,Monkey Man,,8,monkey-man,
kurstboy,Ren Faire,,9,ren-faire,
kurstboy,Magic Candies,,8,magic-candies,
kurstboy,SPERMWORLD,,8,spermworld,
kurstboy,Drive-Away Dolls,,6,drive-away-dolls,
kurstboy,"I Am Ready, Warden",,4,i-am-ready-warden,
kurstboy,Yuck!,,7,yuck,
kurstboy,Dahomey,,8,dahomey,
kurstboy,No Other Land,,9,no-other-land,
kurstboy,Cuckoo,2024.0,6,cuckoo-2024,
kurstboy,Madame Web,,2,madame-web,
kurstboy,Dune: Part Two,,10,dune-part-two,
kurstboy,Soundtrack to a Coup d'Etat,,8,soundtrack-to-a-coup-detat,
kurstboy,A Different Man,,8,a-different-man,
kurstboy,Sugarcane,,7,sugarcane,
kurstboy,Porcelain War,,8,porcelain-war,
kurstboy,Black Box Diaries,,7,black-box-diaries,
kurstboy,A Real Pain,,9,a-real-pain,
kurstboy,Love Lies Bleeding,2024.0,7,love-lies-bleeding-2024,
kurstboy,The Greatest Night in Pop,,7,the-greatest-night-in-pop,
kurstboy,Between the Temples,,9,between-the-temples,
kurstboy,Dìdi (弟弟),2024.0,8,didi-2024,
kurstboy,Kneecap,,7,kneecap,
kurstboy,Ghostlight,2024.0,7,ghostlight-2024,
kurstboy,I Saw the TV Glow,,8,i-saw-the-tv-glow,
kurstboy,The Last Ranger,,6,the-last-ranger,
kurstboy,Mean Girls,2024.0,2,mean-girls-2024,
kurstboy,The Boys in the Boat,,5,the-boys-in-the-boat,
kurstboy,Anyone But You,,4,anyone-but-you,
kurstboy,WAR IS OVER! Inspired by the Music of John & Yoko,,5,war-is-over-inspired-by-the-music-of-john-yoko,
kurstboy,Wonka,,6,wonka,
kurstboy,Ronnie O'Sullivan: The Edge of Everything,,7,ronnie-osullivan-the-edge-of-everything,
kurstboy,The Color Purple,2023.0,6,the-color-purple-2023,
kurstboy,Napoleon,2023.0,8,napoleon-2023,
kurstboy,The Curse,2023.0,10,the-curse-2023,
kurstboy,The Only Girl in the Orchestra,,6,the-only-girl-in-the-orchestra,
kurstboy,The Iron Claw,2023.0,7,the-iron-claw-2023,
kurstboy,Godzilla Minus One,,9,godzilla-minus-one,
kurstboy,Beautiful Men,2023.0,8,beautiful-men-2023,
kurstboy,The Exorcist: Believer,,2,the-exorcist-believer,
kurstboy,"Red, White and Blue",2023.0,7,red-white-and-blue-2023,
kurstboy,Poison,2023.0,9,poison-2023,
kurstboy,The Rat Catcher,2023.0,7,the-rat-catcher-2023,
kurstboy,The Swan,2023.0,8,the-swan-2023,
kurstboy,I'm Not a Robot,2023.0,7,im-not-a-robot-2023,
kurstboy,The Creator,2023.0,7,the-creator-2023,
kurstboy,Hell of a Summer,,6,hell-of-a-summer,
kurstboy,Knox Goes Away,,3,knox-goes-away,
kurstboy,Sing Sing,2023.0,8,sing-sing-2023,
kurstboy,Society of the Snow,,6,society-of-the-snow,
kurstboy,"Mother, Couch",,6,mother-couch,
kurstboy,Dream Scenario,,8,dream-scenario,
kurstboy,One Life,2023.0,6,one-life-2023,
kurstboy,American Fiction,,7,american-fiction,
kurstboy,Woman of the Hour,,8,woman-of-the-hour,
kurstboy,Finestkind,,3,finestkind,
kurstboy,We Grown Now,,8,we-grown-now,
kurstboy,Wander to Wonder,,7,wander-to-wonder,
kurstboy,In the Shadow of the Cypress,,7,in-the-shadow-of-the-cypress,
kurstboy,Io Capitano,,8,io-capitano,
kurstboy,Hit Man,2023.0,8,hit-man-2023,
kurstboy,Evil Does Not Exist,,9,evil-does-not-exist,
kurstboy,Priscilla,,8,priscilla,
kurstboy,The Beast,,9,the-beast-2023-1,
kurstboy,The Killer,2023.0,8,the-killer-2023,
kurstboy,Maestro,2023.0,7,maestro-2023,
kurstboy,AGGRO DR1FT,,8,aggro-dr1ft,
kurstboy,Janet Planet,,8,janet-planet,
kurstboy,Poor Things,2023.0,10,poor-things-2023,
kurstboy,All of Us Strangers,,8,all-of-us-strangers,
kurstboy,The Wonderful Story of Henry Sugar,,9,the-wonderful-story-of-henry-sugar,
kurstboy,NYAD,,6,nyad,
kurstboy,The Pigeon Tunnel,,7,the-pigeon-tunnel,
kurstboy,The Bikeriders,,7,the-bikeriders,
kurstboy,American Symphony,,7,american-symphony,
kurstboy,Rustin,2023.0,5,rustin-2023,
kurstboy,El Conde,,7,el-conde,
kurstboy,Ferrari,2023.0,6,ferrari-2023,
kurstboy,Saltburn,,5,saltburn,
kurstboy,The Holdovers,,8,the-holdovers,
kurstboy,The After,,3,the-after-2023-1,
kurstboy,The Boy and the Heron,,9,the-boy-and-the-heron,
kurstboy,Oppenheimer,2023.0,10,oppenheimer-2023,
kurstboy,Mission: Impossible – Dead Reckoning,,8,mission-impossible-dead-reckoning,
kurstboy,Barbie,,9,barbie,
kurstboy,Nimona,2023.0,7,nimona-2023,
kurstboy,No Hard Feelings,2023.0,6,no-hard-feelings-2023,
kurstboy,Spider-Man: Across the Spider-Verse,,8,spider-man-across-the-spider-verse,
kurstboy,Elemental,2023.0,5,elemental-2023,
kurstboy,La Chimera,,8,la-chimera,
kurstboy,Perfect Days,2023.0,9,perfect-days-2023,
kurstboy,Fallen Leaves,2023.0,10,fallen-leaves-2023,
kurstboy,Asteroid City,,9,asteroid-city,
kurstboy,Anatomy of a Fall,,9,anatomy-of-a-fall,
kurstboy,Robot Dreams,,8,robot-dreams,
kurstboy,Killers of the Flower Moon,,10,killers-of-the-flower-moon,
kurstboy,May December,,10,may-december,
kurstboy,Four Daughters,2023.0,8,four-daughters-2023,
kurstboy,The Zone of Interest,,10,the-zone-of-interest,
kurstboy,How to Have Sex,,8,how-to-have-sex,
kurstboy,Indiana Jones and the Dial of Destiny,,5,indiana-jones-and-the-dial-of-destiny,
kurstboy,Monster,2023.0,8,monster-2023,
kurstboy,The Little Mermaid,2023.0,4,the-little-mermaid-2023,
kurstboy,Our Uniform,,6,our-uniform,
kurstboy,Incident,2023.0,9,incident-2023,
kurstboy,Guardians of the Galaxy Vol. 3,,7,guardians-of-the-galaxy-vol-3,
kurstboy,Beau Is Afraid,,8,beau-is-afraid,
kurstboy,BEEF,2023.0,7,beef-2023,
kurstboy,The Super Mario Bros. Movie,,4,the-super-mario-bros-movie,
kurstboy,"Are You There God? It's Me, Margaret.",,8,are-you-there-god-its-me-margaret,
kurstboy,Air,2023.0,7,air-2023,
kurstboy,Problemista,,8,problemista,
kurstboy,Flamin' Hot,,3,flamin-hot,
kurstboy,Bottoms,,8,bottoms,
kurstboy,Dungeons & Dragons: Honor Among Thieves,,8,dungeons-dragons-honor-among-thieves,
kurstboy,The Duel,2023.0,5,the-duel-2023,
kurstboy,Cocaine Bear,,5,cocaine-bear,
kurstboy,Golda,2023.0,3,golda-2023,
kurstboy,The Teachers' Lounge,2023.0,7,the-teachers-lounge-2023,
kurstboy,Reality,2023.0,7,reality-2023,
kurstboy,BlackBerry,2023.0,8,blackberry-2023,
kurstboy,80 for Brady,,5,80-for-brady,
kurstboy,Knock at the Cabin,,7,knock-at-the-cabin,
kurstboy,A Lien,,6,a-lien,
kurstboy,Smoke Sauna Sisterhood,,8,smoke-sauna-sisterhood,
kurstboy,Passages,2023.0,10,passages-2023,
kurstboy,Landscape with Invisible Hand,,5,landscape-with-invisible-hand,
kurstboy,Last Things,,8,last-things,
kurstboy,Rye Lane,,8,rye-lane,
kurstboy,Rotting in the Sun,,8,rotting-in-the-sun,
kurstboy,Jamojaya,,5,jamojaya,
kurstboy,The Eternal Memory,,8,the-eternal-memory,
kurstboy,Past Lives,,9,past-lives,
kurstboy,Theater Camp,2023.0,9,theater-camp-2023,
kurstboy,Infinity Pool,,9,infinity-pool,
kurstboy,Cat Person,,6,cat-person,
kurstboy,Bad Behaviour,2023.0,5,bad-behaviour-2023,
kurstboy,20 Days in Mariupol,,7,20-days-in-mariupol,
kurstboy,STILL: A Michael J. Fox Movie,,7,still-a-michael-j-fox-movie,
kurstboy,Polite Society,,6,polite-society,
kurstboy,Fancy Dance,2023.0,7,fancy-dance-2023,
kurstboy,Fairyland,,6,fairyland,
kurstboy,Run Rabbit Run,2023.0,3,run-rabbit-run-2023,
kurstboy,You People,2023.0,3,you-people-2023,
kurstboy,Operation Fortune: Ruse de Guerre,,2,operation-fortune-ruse-de-guerre,
kurstboy,This Place Rules,,8,this-place-rules,
kurstboy,A Man Called Otto,,5,a-man-called-otto,
kurstboy,Babylon,2022.0,9,babylon-2022,
kurstboy,M3GAN,,7,m3gan,
kurstboy,Avatar: The Way of Water,,7,avatar-the-way-of-water,
kurstboy,"The Boy, the Mole, the Fox and the Horse",,2,the-boy-the-mole-the-fox-and-the-horse,
kurstboy,Puss in Boots: The Last Wish,,7,puss-in-boots-the-last-wish,
kurstboy,Strange World,2022.0,5,strange-world-2022,
kurstboy,Enola Holmes 2,,5,enola-holmes-2,
kurstboy,Talk to Me,2022.0,8,talk-to-me-2022,
kurstboy,Black Panther: Wakanda Forever,,7,black-panther-wakanda-forever,
kurstboy,Guillermo del Toro's Pinocchio,,8,guillermo-del-toros-pinocchio,
kurstboy,Invincible,2022.0,7,invincible-2022,
kurstboy,Waiting for the Light to Change,,10,waiting-for-the-light-to-change,
kurstboy,"Lyle, Lyle, Crocodile",,4,lyle-lyle-crocodile,
kurstboy,Hundreds of Beavers,,8,hundreds-of-beavers,
kurstboy,Amsterdam,2022.0,3,amsterdam-2022,
kurstboy,All Quiet on the Western Front,2022.0,8,all-quiet-on-the-western-front-2022,
kurstboy,Devotion,2022.0,5,devotion-2022,
kurstboy,Sanctuary,2022.0,7,sanctuary-2022,
kurstboy,To Kill a Tiger,,7,to-kill-a-tiger,
kurstboy,The Menu,2022.0,7,the-menu-2022,
kurstboy,How to Blow Up a Pipeline,,9,how-to-blow-up-a-pipeline,
kurstboy,The Fabelmans,,9,the-fabelmans,
kurstboy,Glass Onion,,8,glass-onion,
kurstboy,The Woman King,,8,the-woman-king,
kurstboy,Susie Searches,,6,susie-searches,
kurstboy,Blonde,2022.0,4,blonde-2022,
kurstboy,Bros,,8,bros,
kurstboy,Weird: The Al Yankovic Story,2022.0,7,weird-the-al-yankovic-story-2022,
kurstboy,The Inspection,,6,the-inspection,
kurstboy,The Eternal Daughter,,8,the-eternal-daughter,
kurstboy,Don't Worry Darling,,4,dont-worry-darling,
kurstboy,The Banshees of Inisherin,,10,the-banshees-of-inisherin,
kurstboy,The Whale,2022.0,6,the-whale-2022,
kurstboy,Pearl,2022.0,6,pearl-2022,
kurstboy,The Wonder,,6,the-wonder,
kurstboy,Bones and All,,9,bones-and-all,
kurstboy,All the Beauty and the Bloodshed,,9,all-the-beauty-and-the-bloodshed,
kurstboy,Women Talking,,9,women-talking,
kurstboy,TÁR,2022.0,9,tar-2022,
kurstboy,Bobi Wine: The People's President,,7,bobi-wine-the-peoples-president,
kurstboy,White Noise,2022.0,6,white-noise-2022,
kurstboy,Knight of Fortune,,8,knight-of-fortune,
kurstboy,Barbarian,2022.0,8,barbarian-2022,
kurstboy,Ninety-Five Senses,,8,ninety-five-senses,
kurstboy,Prey,2022.0,6,prey-2022,
kurstboy,Skinamarink,,6,skinamarink,
kurstboy,Bullet Train,,6,bullet-train,
kurstboy,Nope,,10,nope,
kurstboy,Minions: The Rise of Gru,,6,minions-the-rise-of-gru,
kurstboy,Thor: Love and Thunder,,1,thor-love-and-thunder,
kurstboy,The Flying Sailor,,8,the-flying-sailor,
kurstboy,The Year Between,,6,the-year-between,
kurstboy,Lightyear,2022.0,5,lightyear-2022,
kurstboy,An Ostrich Told Me the World Is Fake and I Think I Believe It,,6,an-ostrich-told-me-the-world-is-fake-and-i-think-i-believe-it,
kurstboy,Hustle,2022.0,6,hustle-2022,
kurstboy,Fire Island,2022.0,7,fire-island-2022,
kurstboy,Showing Up,2022.0,9,showing-up-2022,
kurstboy,Close,2022.0,8,close-2022,
kurstboy,Broker,2022.0,9,broker-2022,
kurstboy,Elvis,2022.0,8,elvis-2022,
kurstboy,Ice Merchants,,9,ice-merchants,
kurstboy,Funny Pages,,9,funny-pages,
kurstboy,Decision to Leave,,10,decision-to-leave,
kurstboy,Jurassic World Dominion,,2,jurassic-world-dominion,
kurstboy,Crimes of the Future,2022.0,8,crimes-of-the-future-2022,
kurstboy,Aftersun,,10,aftersun,
kurstboy,Triangle of Sadness,,9,triangle-of-sadness,
kurstboy,One Fine Morning,2022.0,7,one-fine-morning-2022,
kurstboy,Three Thousand Years of Longing,,8,three-thousand-years-of-longing,
kurstboy,Chip 'n Dale: Rescue Rangers,,6,chip-n-dale-rescue-rangers,
kurstboy,Men,2022.0,5,men-2022,
kurstboy,EO,,8,eo,
kurstboy,Armageddon Time,,8,armageddon-time,
kurstboy,Top Gun: Maverick,,9,top-gun-maverick,
kurstboy,Letter to a Pig,,7,letter-to-a-pig,
kurstboy,Split Ends,2022.0,10,split-ends-2022,
kurstboy,Pachyderm,,6,pachyderm,
kurstboy,Jerrod Carmichael: Rothaniel,,9,jerrod-carmichael-rothaniel,
kurstboy,The Northman,,9,the-northman,
kurstboy,RRR,,9,rrr,
kurstboy,My Year of Dicks,,7,my-year-of-dicks,
kurstboy,Ambulance,2022.0,7,ambulance-2022,
kurstboy,Bodies Bodies Bodies,,8,bodies-bodies-bodies,
kurstboy,X,2022.0,7,x-2022,
kurstboy,The Unbearable Weight of Massive Talent,,3,the-unbearable-weight-of-massive-talent,
kurstboy,Everything Everywhere All at Once,,8,everything-everywhere-all-at-once,
kurstboy,The Batman,,9,the-batman,
kurstboy,Turning Red,,8,turning-red,
kurstboy,Alcarràs,,6,alcarras,
kurstboy,jeen-yuhs: A Kanye Trilogy,,9,jeen-yuhs-a-kanye-trilogy,
kurstboy,Jackass Forever,,8,jackass-forever,
kurstboy,Cha Cha Real Smooth,,7,cha-cha-real-smooth,
kurstboy,We Met in Virtual Reality,,8,we-met-in-virtual-reality,
kurstboy,Fire of Love,2022.0,8,fire-of-love-2022,
kurstboy,The House,,7,the-house-2022-1,
kurstboy,The Matrix Resurrections,,8,the-matrix-resurrections,
kurstboy,Spider-Man: No Way Home,,4,spider-man-no-way-home,
kurstboy,Don't Look Up,2021.0,4,dont-look-up-2021,
kurstboy,Nightmare Alley,2021.0,9,nightmare-alley-2021,
kurstboy,West Side Story,2021.0,9,west-side-story-2021,
kurstboy,Licorice Pizza,,8,licorice-pizza,
kurstboy,"tick, tick... BOOM!",2021.0,8,tick-tick-boom-2021,
kurstboy,House of Gucci,,6,house-of-gucci,
kurstboy,Finch,,7,finch,
kurstboy,Encanto,,6,encanto,
kurstboy,The Tragedy of Macbeth,,7,the-tragedy-of-macbeth,
kurstboy,Cry Macho,,4,cry-macho,
kurstboy,Venom: Let There Be Carnage,,5,venom-let-there-be-carnage,
kurstboy,The Last Duel,2021.0,7,the-last-duel-2021,
kurstboy,Last Night in Soho,,4,last-night-in-soho,
kurstboy,Marcel the Shell with Shoes On,2021.0,9,marcel-the-shell-with-shoes-on-2021,
kurstboy,Julia,2021.0,7,julia-2021,
kurstboy,The Lost Daughter,2021.0,7,the-lost-daughter-2021,
kurstboy,Spencer,2021.0,9,spencer-2021,
kurstboy,Dune,2021.0,9,dune-2021,
kurstboy,Belfast,,3,belfast,
kurstboy,The Rescue,2021.0,7,the-rescue-2021,
kurstboy,The Power of the Dog,,10,the-power-of-the-dog,
kurstboy,King Richard,,6,king-richard,
kurstboy,C'mon C'mon,,8,cmon-cmon,
kurstboy,The Card Counter,,6,the-card-counter,
kurstboy,Parallel Mothers,,9,parallel-mothers,
kurstboy,Malignant,2021.0,7,malignant-2021,
